# x y z r p longitude latitude
1.03000000e+05 9.44000000e+05 1.73510000e+06 1.97790000e+06 2.75800000e+10 1.46211608e+00 1.07008964e+00
3.74000000e+05 9.05100000e+05 1.69470000e+06 1.95730000e+06 2.96270000e+10 1.17895072e+00 1.04681805e+00
5.59000000e+05 9.86400000e+05 1.87850000e+06 2.19410000e+06 2.19490000e+10 1.05521662e+00 1.02779107e+00
9.32000000e+05 6.62000000e+05 1.87580000e+06 2.19670000e+06 2.23990000e+10 6.17605604e-01 1.02346668e+00
1.07200000e+06 9.32600000e+05 1.96960000e+06 2.42860000e+06 1.85320000e+10 7.15969876e-01 9.45863163e-01
1.62400000e+06 9.40300000e+05 2.18110000e+06 2.87730000e+06 9.83810000e+09 5.24837034e-01 8.60298143e-01
1.87700000e+06 9.23400000e+05 2.04630000e+06 2.92630000e+06 1.04140000e+10 4.57191120e-01 7.74388328e-01
1.79700000e+06 1.15910000e+06 2.25450000e+06 3.10730000e+06 8.37230000e+09 5.72866002e-01 8.11832571e-01
2.12300000e+06 1.11440000e+06 2.52110000e+06 3.47920000e+06 7.48870000e+08 4.83382380e-01 8.10483704e-01
2.41400000e+06 1.32320000e+06 2.08830000e+06 3.45530000e+06 1.48520000e+09 5.01410894e-01 6.48982260e-01
-2.67100000e+06 1.23430000e+06 1.71330000e+06 3.40490000e+06 2.16880000e+09 2.70871252e+00 5.27282251e-01
-2.05400000e+06 1.74430000e+06 2.18530000e+06 3.46940000e+06 2.28640000e+09 2.43755099e+00 6.81396596e-01
-2.13300000e+06 1.18480000e+06 2.04880000e+06 3.18600000e+06 6.52380000e+09 2.63456580e+00 6.98491777e-01
-1.59000000e+06 1.17470000e+06 2.09690000e+06 2.88180000e+06 1.11400000e+10 2.50529491e+00 8.14868653e-01
-1.54300000e+06 8.99800000e+05 2.14540000e+06 2.79160000e+06 1.47130000e+10 2.61365522e+00 8.76524556e-01
-1.15800000e+06 1.20960000e+06 1.73510000e+06 2.41130000e+06 2.06530000e+10 2.33440372e+00 8.03183411e-01
-4.00000000e+05 1.17590000e+06 1.85530000e+06 2.23270000e+06 2.00350000e+10 1.89868271e+00 9.80843621e-01
-2.77000000e+05 9.47400000e+05 1.96430000e+06 2.19830000e+06 2.26530000e+10 1.85524693e+00 1.10520024e+00
1.46000000e+05 1.22280000e+06 1.87090000e+06 2.23980000e+06 2.17610000e+10 1.45196080e+00 9.88674206e-01
2.40000000e+05 9.93500000e+05 2.22120000e+06 2.44500000e+06 1.75910000e+10 1.33376719e+00 1.13959969e+00
4.24000000e+05 1.22120000e+06 1.82010000e+06 2.23240000e+06 2.01770000e+10 1.23661858e+00 9.53265890e-01
8.19000000e+05 9.17600000e+05 1.84650000e+06 2.21860000e+06 2.22230000e+10 8.42114881e-01 9.83210880e-01
1.45500000e+06 1.12810000e+06 1.88940000e+06 2.63810000e+06 1.46560000e+10 6.59513994e-01 7.98338128e-01
1.72900000e+06 1.14640000e+06 1.97660000e+06 2.86540000e+06 1.23970000e+10 5.85489173e-01 7.61235468e-01
2.02400000e+06 1.32340000e+06 2.37380000e+06 3.38860000e+06 3.55960000e+09 5.79079594e-01 7.76133316e-01
1.86100000e+06 1.16880000e+06 2.55500000e+06 3.37010000e+06 2.29270000e+09 5.60789163e-01 8.60452542e-01
-2.02600000e+06 1.44010000e+06 2.00390000e+06 3.19280000e+06 6.82020000e+09 2.52364879e+00 6.78506373e-01
-1.61800000e+06 1.35080000e+06 2.30720000e+06 3.12500000e+06 8.04950000e+09 2.44595534e+00 8.30552311e-01
-1.18300000e+06 1.35220000e+06 1.96470000e+06 2.66230000e+06 1.41720000e+10 2.28955302e+00 8.30058615e-01
-6.37000000e+05 1.33190000e+06 1.97890000e+06 2.46890000e+06 1.76650000e+10 2.01690453e+00 9.29851320e-01
-4.99000000e+05 1.52570000e+06 1.83910000e+06 2.44110000e+06 1.80770000e+10 1.88689299e+00 8.53202075e-01
-2.54000000e+05 1.40670000e+06 1.74640000e+06 2.25680000e+06 2.13430000e+10 1.74943594e+00 8.84880122e-01
-1.30000000e+05 1.19360000e+06 1.85030000e+06 2.20570000e+06 2.44240000e+10 1.67928292e+00 9.95207649e-01
-1.93000000e+05 1.62250000e+06 1.89720000e+06 2.50380000e+06 1.95310000e+10 1.68919223e+00 8.59824814e-01
2.81000000e+05 1.46810000e+06 1.78250000e+06 2.32630000e+06 2.36930000e+10 1.38167979e+00 8.72966163e-01
4.05000000e+05 1.50280000e+06 2.24020000e+06 2.72780000e+06 1.43580000e+10 1.30755343e+00 9.63594680e-01
7.73000000e+05 1.42070000e+06 1.95430000e+06 2.53670000e+06 1.71870000e+10 1.07249571e+00 8.79484579e-01
9.55000000e+05 1.17930000e+06 1.93360000e+06 2.45790000e+06 1.40700000e+10 8.90106811e-01 9.05425361e-01
1.39300000e+06 1.28270000e+06 1.64180000e+06 2.50620000e+06 2.01390000e+10 7.44198632e-01 7.14308832e-01
1.60000000e+06 1.62410000e+06 2.19030000e+06 3.16150000e+06 8.62660000e+09 7.92872978e-01 7.65370258e-01
1.59000000e+06 2.17620000e+06 2.21450000e+06 3.48820000e+06 1.07470000e+09 9.39806810e-01 6.87820386e-01
-1.89600000e+06 1.27980000e+06 2.24230000e+06 3.20320000e+06 6.20080000e+09 2.54784299e+00 7.75423726e-01
-2.82600000e+06 9.59500000e+05 1.57980000e+06 3.37680000e+06 4.09480000e+09 2.81427924e+00 4.86844530e-01
-1.80800000e+06 1.55150000e+06 2.20400000e+06 3.24550000e+06 5.97500000e+09 2.43239729e+00 7.46527860e-01
-1.68300000e+06 1.53780000e+06 2.52410000e+06 3.40120000e+06 3.20070000e+09 2.40124595e+00 8.36228402e-01
-1.33900000e+06 1.73230000e+06 2.11930000e+06 3.04710000e+06 9.56370000e+09 2.22883114e+00 7.69134696e-01
-8.95000000e+05 1.40610000e+06 2.02510000e+06 2.62280000e+06 1.76420000e+10 2.13763138e+00 8.82160701e-01
-7.15000000e+05 1.65430000e+06 1.95770000e+06 2.66090000e+06 1.20010000e+10 1.97875548e+00 8.26741704e-01
-4.24000000e+05 1.71860000e+06 2.02640000e+06 2.69060000e+06 1.60290000e+10 1.81267843e+00 8.52823033e-01
-3.31000000e+05 1.70310000e+06 1.67880000e+06 2.41420000e+06 1.56970000e+10 1.76275476e+00 7.68956382e-01
7.50000000e+04 1.63980000e+06 1.92590000e+06 2.53050000e+06 1.71160000e+10 1.52509089e+00 8.64968585e-01
3.79000000e+05 1.68110000e+06 1.98570000e+06 2.62920000e+06 1.29400000e+10 1.34905587e+00 8.56033546e-01
6.42000000e+05 1.60810000e+06 2.42030000e+06 2.97590000e+06 1.13700000e+10 1.19095486e+00 9.49801764e-01
5.16000000e+05 1.43640000e+06 1.95040000e+06 2.47660000e+06 1.78200000e+10 1.22592132e+00 9.06792825e-01
6.29000000e+05 1.63490000e+06 2.12140000e+06 2.75110000e+06 1.63520000e+10 1.20352003e+00 8.80582263e-01
1.03200000e+06 1.46040000e+06 2.00970000e+06 2.69010000e+06 1.62320000e+10 9.55617396e-01 8.43647301e-01
1.21200000e+06 1.22940000e+06 2.07660000e+06 2.70050000e+06 9.08020000e+09 7.92525101e-01 8.77226393e-01
1.47500000e+06 1.71800000e+06 1.96020000e+06 2.99490000e+06 8.79780000e+09 8.61355723e-01 7.13537870e-01
1.61600000e+06 1.96680000e+06 1.89380000e+06 3.17270000e+06 7.07370000e+09 8.82999310e-01 6.39637752e-01
1.82800000e+06 2.06160000e+06 2.06810000e+06 3.44510000e+06 2.76410000e+09 8.45383701e-01 6.43878510e-01
2.21300000e+06 2.22770000e+06 1.45710000e+06 3.46170000e+06 2.13600000e+09 7.88708440e-01 4.34459699e-01
-2.00900000e+06 1.87750000e+06 1.66620000e+06 3.21520000e+06 6.44070000e+09 2.39001666e+00 5.44775296e-01
-1.37100000e+06 1.97740000e+06 2.56010000e+06 3.51340000e+06 6.19300000e+08 2.17703490e+00 8.16374136e-01
-1.50300000e+06 1.95410000e+06 2.05980000e+06 3.21250000e+06 7.00100000e+09 2.22644249e+00 6.96038711e-01
-8.65000000e+05 1.87030000e+06 2.02640000e+06 2.89010000e+06 1.19030000e+10 2.00399044e+00 7.77012191e-01
-8.58000000e+05 2.01610000e+06 2.28960000e+06 3.16910000e+06 6.62950000e+09 1.97315317e+00 8.07377408e-01
-5.80000000e+05 1.93260000e+06 2.06520000e+06 2.88730000e+06 1.10290000e+10 1.86235755e+00 7.97010841e-01
-2.75000000e+05 1.91660000e+06 1.91190000e+06 2.72110000e+06 1.43520000e+10 1.71330691e+00 7.79073230e-01
-7.80000000e+04 1.80840000e+06 2.07860000e+06 2.75620000e+06 1.18920000e+10 1.61390166e+00 8.54365312e-01
2.15000000e+05 1.73810000e+06 2.20390000e+06 2.81500000e+06 1.30450000e+10 1.44772322e+00 8.99334358e-01
3.21000000e+05 2.03810000e+06 2.21920000e+06 3.03010000e+06 8.44850000e+09 1.41457997e+00 8.21818251e-01
5.25000000e+05 1.91390000e+06 2.06690000e+06 2.86540000e+06 1.37770000e+10 1.30307264e+00 8.05721240e-01
9.28000000e+05 1.73050000e+06 2.01010000e+06 2.81000000e+06 9.92770000e+09 1.07856229e+00 7.97107800e-01
1.07000000e+06 1.68400000e+06 2.25580000e+06 3.01150000e+06 9.82900000e+09 1.00475904e+00 8.46644987e-01
1.48600000e+06 1.98490000e+06 2.46430000e+06 3.49580000e+06 1.26560000e+09 9.28158288e-01 7.82326750e-01
1.70000000e+06 2.08240000e+06 1.64650000e+06 3.15230000e+06 7.55130000e+09 8.86155638e-01 5.49565829e-01
1.02100000e+06 1.96590000e+06 2.19740000e+06 3.12020000e+06 8.93960000e+09 1.09178488e+00 7.81365798e-01
-1.11200000e+06 2.04260000e+06 2.43320000e+06 3.36590000e+06 5.61230000e+09 2.06933318e+00 8.07986343e-01
-1.33200000e+06 2.19810000e+06 2.37430000e+06 3.49900000e+06 4.61870000e+08 2.11559974e+00 7.45807679e-01
-1.01200000e+06 2.10120000e+06 2.01740000e+06 3.08370000e+06 8.05700000e+09 2.01963986e+00 7.13143019e-01
-1.01500000e+06 2.26600000e+06 2.24520000e+06 3.34750000e+06 3.18790000e+09 1.99192406e+00 7.35164914e-01
-5.94000000e+05 2.46550000e+06 2.11260000e+06 3.30070000e+06 6.45510000e+09 1.80721552e+00 6.94558200e-01
-6.37000000e+05 2.31730000e+06 1.85090000e+06 3.03340000e+06 1.03640000e+10 1.83905923e+00 6.56279441e-01
-4.68000000e+05 2.21770000e+06 2.12650000e+06 3.10790000e+06 8.32180000e+09 1.77877428e+00 7.53539194e-01
-1.94000000e+05 2.16060000e+06 2.07110000e+06 2.99920000e+06 1.01470000e+10 1.66034606e+00 7.62250322e-01
4.16000000e+05 2.27980000e+06 2.32190000e+06 3.28050000e+06 5.90050000e+09 1.39030986e+00 7.86362650e-01
5.96000000e+05 2.17190000e+06 2.12340000e+06 3.09530000e+06 1.00150000e+10 1.30297490e+00 7.55987934e-01
7.78000000e+05 1.98050000e+06 1.94530000e+06 2.88300000e+06 9.56970000e+09 1.19648614e+00 7.40623920e-01
1.13300000e+06 2.22080000e+06 2.07700000e+06 3.24490000e+06 5.61780000e+09 1.09904069e+00 6.94604154e-01
1.29600000e+06 2.05300000e+06 2.28670000e+06 3.33520000e+06 5.95840000e+09 1.00770001e+00 7.55463363e-01
1.75700000e+06 2.34650000e+06 1.75310000e+06 3.41560000e+06 3.58540000e+09 9.28079826e-01 5.38982116e-01
1.79700000e+06 2.24960000e+06 1.40270000e+06 3.20270000e+06 6.59070000e+09 8.96782223e-01 4.53344020e-01
-9.10000000e+05 2.22960000e+06 2.49860000e+06 3.47020000e+06 4.79130000e+08 1.95830444e+00 8.03825573e-01
-7.03000000e+05 2.29290000e+06 2.34030000e+06 3.35090000e+06 5.85750000e+09 1.86829586e+00 7.73172611e-01
-1.28300000e+06 2.33500000e+06 2.15800000e+06 3.42860000e+06 3.10410000e+09 2.07322844e+00 6.80795548e-01
-2.93000000e+05 2.47750000e+06 2.19480000e+06 3.32280000e+06 5.34190000e+09 1.68851392e+00 7.21520815e-01
-6.20000000e+04 2.30680000e+06 2.27280000e+06 3.23890000e+06 7.09320000e+09 1.59766692e+00 7.77808437e-01
1.79000000e+05 2.49330000e+06 2.21830000e+06 3.34200000e+06 4.97550000e+09 1.49912689e+00 7.25840354e-01
1.10200000e+06 2.26440000e+06 2.36170000e+06 3.45240000e+06 1.37100000e+09 1.11787502e+00 7.53334588e-01
9.09000000e+05 2.23550000e+06 1.87630000e+06 3.05680000e+06 1.05040000e+10 1.18459573e+00 6.60880028e-01
1.39000000e+06 2.40310000e+06 1.95380000e+06 3.39470000e+06 3.31200000e+09 1.04639597e+00 6.13269498e-01
1.93000000e+06 2.12400000e+06 1.83360000e+06 3.40560000e+06 3.37510000e+09 8.33215656e-01 5.68545970e-01
-8.56000000e+05 2.50550000e+06 2.26720000e+06 3.48570000e+06 2.63750000e+08 1.90001166e+00 7.08148958e-01
-1.05000000e+05 2.91550000e+06 1.89760000e+06 3.48020000e+06 4.83330000e+08 1.60679517e+00 5.76694499e-01
3.61000000e+05 2.72520000e+06 2.06300000e+06 3.43700000e+06 2.64840000e+09 1.43909576e+00 6.43792092e-01
-3.02000000e+05 2.21460000e+06 2.68070000e+06 3.49020000e+06 1.80620000e+09 1.70632807e+00 8.75813763e-01
5.19000000e+05 2.86780000e+06 1.87160000e+06 3.46360000e+06 1.57540000e+09 1.39175918e+00 5.70868016e-01
6.59000000e+05 2.47490000e+06 2.28100000e+06 3.42960000e+06 3.38360000e+09 1.31056114e+00 7.27617196e-01
-1.13700000e+06 -2.40910000e+06 2.18360000e+06 3.44450000e+06 1.72580000e+09 -2.01176177e+00 6.86634770e-01
-2.46000000e+05 -2.03610000e+06 2.85260000e+06 3.51330000e+06 6.08740000e+07 -1.69103276e+00 9.47473328e-01
-1.94000000e+05 -2.63570000e+06 2.34510000e+06 3.53330000e+06 1.41710000e+09 -1.64426857e+00 7.25772965e-01
-3.07000000e+05 -2.44350000e+06 2.47580000e+06 3.49200000e+06 1.92820000e+09 -1.69578089e+00 7.88067806e-01
7.31000000e+05 -2.42720000e+06 2.36450000e+06 3.46650000e+06 2.68850000e+09 -1.27826642e+00 7.50630701e-01
4.87000000e+05 -2.44910000e+06 2.40940000e+06 3.46990000e+06 1.32480000e+09 -1.37450817e+00 7.67546284e-01
-1.17000000e+06 -2.32900000e+06 1.87720000e+06 3.21200000e+06 6.80380000e+09 -2.03633137e+00 6.24181588e-01
-3.93000000e+05 -2.24250000e+06 2.63630000e+06 3.48330000e+06 9.17600000e+08 -1.74428537e+00 8.58464387e-01
6.20000000e+04 -2.55390000e+06 2.25760000e+06 3.40920000e+06 3.60850000e+09 -1.54652450e+00 7.23761800e-01
-2.80000000e+04 -2.37270000e+06 2.45100000e+06 3.41140000e+06 3.40400000e+09 -1.58259668e+00 8.01604962e-01
-1.42000000e+05 -2.00130000e+06 2.59470000e+06 3.27990000e+06 7.05030000e+09 -1.64163149e+00 9.12590818e-01
1.11000000e+05 -2.10680000e+06 2.49110000e+06 3.26440000e+06 7.81690000e+09 -1.51815846e+00 8.68113540e-01
8.68000000e+05 -2.00230000e+06 2.66370000e+06 3.44350000e+06 2.60790000e+09 -1.16174695e+00 8.84414966e-01
7.98000000e+05 -2.18800000e+06 2.20970000e+06 3.21040000e+06 5.69110000e+09 -1.22107155e+00 7.59135123e-01
6.48000000e+05 -1.61820000e+06 2.90930000e+06 3.39150000e+06 4.29540000e+09 -1.18990644e+00 1.03101487e+00
1.37400000e+06 -2.31460000e+06 1.66980000e+06 3.16750000e+06 7.26150000e+09 -1.03507893e+00 5.55262681e-01
-1.36100000e+06 -1.94000000e+06 2.31030000e+06 3.30960000e+06 5.07330000e+09 -2.18255938e+00 7.72684820e-01
-1.53900000e+06 -1.82860000e+06 2.50560000e+06 3.46270000e+06 1.21350000e+09 -2.27040958e+00 8.08999825e-01
-1.91100000e+06 -2.31630000e+06 1.66790000e+06 3.43500000e+06 2.21110000e+09 -2.26060986e+00 5.07004103e-01
-1.06700000e+06 -1.87150000e+06 2.42160000e+06 3.24110000e+06 7.85940000e+09 -2.08896366e+00 8.43769379e-01
-5.79000000e+05 -1.73910000e+06 2.75690000e+06 3.31060000e+06 4.66420000e+09 -1.89218458e+00 9.84055159e-01
-3.66000000e+05 -1.59630000e+06 2.59490000e+06 3.06850000e+06 8.64590000e+09 -1.79618098e+00 1.00779585e+00
-2.92000000e+05 -1.82430000e+06 2.41150000e+06 3.03780000e+06 9.85230000e+09 -1.72951145e+00 9.17083003e-01
-6.00000000e+04 -1.96380000e+06 2.31490000e+06 3.03620000e+06 1.00180000e+10 -1.60133983e+00 8.67065345e-01
1.22000000e+05 -1.56580000e+06 2.09490000e+06 2.61820000e+06 1.54440000e+10 -1.49303798e+00 9.27511683e-01
4.47000000e+05 -1.92260000e+06 2.48200000e+06 3.17120000e+06 4.78340000e+09 -1.34235707e+00 8.98942343e-01
7.24000000e+05 -1.95900000e+06 2.41120000e+06 3.18990000e+06 6.03480000e+09 -1.21678913e+00 8.57005989e-01
9.39000000e+05 -1.76850000e+06 2.48530000e+06 3.19150000e+06 4.90580000e+09 -1.08268979e+00 8.92630519e-01
1.40000000e+06 -1.89040000e+06 2.13300000e+06 3.17540000e+06 7.32480000e+09 -9.33348742e-01 7.36536784e-01
1.15000000e+06 -2.23640000e+06 2.29760000e+06 3.40630000e+06 3.50600000e+09 -1.09583811e+00 7.40307379e-01
1.46800000e+06 -2.19670000e+06 2.17320000e+06 3.42100000e+06 2.27930000e+09 -9.81680991e-01 6.88335873e-01
-1.70600000e+06 -2.18290000e+06 2.13950000e+06 3.50040000e+06 7.07950000e+08 -2.23417265e+00 6.57595899e-01
-1.77400000e+06 -1.34260000e+06 2.64090000e+06 3.45310000e+06 1.81360000e+09 -2.49374054e+00 8.70716963e-01
-1.24300000e+06 -1.68020000e+06 2.33050000e+06 3.13040000e+06 7.22910000e+09 -2.20773281e+00 8.39745984e-01
-8.80000000e+05 -2.31840000e+06 2.33010000e+06 3.40270000e+06 2.47750000e+09 -1.93356939e+00 7.54301404e-01
-8.38000000e+05 -1.76540000e+06 2.54310000e+06 3.20720000e+06 6.49300000e+09 -2.01398351e+00 9.15610386e-01
-7.43000000e+05 -1.96210000e+06 2.35620000e+06 3.15490000e+06 5.71600000e+09 -1.93278581e+00 8.43294831e-01
-4.00000000e+05 -1.60090000e+06 2.28810000e+06 2.82100000e+06 1.29220000e+10 -1.81564271e+00 9.46022370e-01
-8.00000000e+04 -1.68490000e+06 2.24250000e+06 2.80610000e+06 1.44820000e+10 -1.61824126e+00 9.25882960e-01
1.92000000e+05 -1.80470000e+06 2.27430000e+06 2.90970000e+06 1.06190000e+10 -1.46480614e+00 8.97269959e-01
4.64000000e+05 -1.84820000e+06 2.20720000e+06 2.91590000e+06 1.15800000e+10 -1.32482489e+00 8.58638024e-01
8.43000000e+05 -1.73030000e+06 1.94020000e+06 2.73290000e+06 1.28260000e+10 -1.11744206e+00 7.89415594e-01
1.42500000e+06 -1.64410000e+06 2.33420000e+06 3.19090000e+06 5.29110000e+09 -8.56666264e-01 8.20545325e-01
1.19600000e+06 -1.81700000e+06 2.32490000e+06 3.18390000e+06 7.09490000e+09 -9.88658759e-01 8.18622087e-01
1.33500000e+06 -1.87260000e+06 2.59770000e+06 3.46940000e+06 1.54370000e+09 -9.51456703e-01 8.46168514e-01
1.54700000e+06 -1.70570000e+06 2.61970000e+06 3.48790000e+06 2.31720000e+09 -8.34149740e-01 8.49699904e-01
-1.54600000e+06 -1.67650000e+06 2.26740000e+06 3.21590000e+06 5.85410000e+09 -2.31572010e+00 7.82506675e-01
-1.23800000e+06 -1.38650000e+06 2.70070000e+06 3.27850000e+06 7.37840000e+09 -2.29967255e+00 9.68013054e-01
-1.06400000e+06 -1.44010000e+06 2.92860000e+06 3.43260000e+06 3.03580000e+09 -2.20711513e+00 1.02203733e+00
-1.17900000e+06 -1.39890000e+06 2.38250000e+06 3.00380000e+06 1.11750000e+10 -2.27109850e+00 9.15983602e-01
-7.66000000e+05 -1.14870000e+06 2.13030000e+06 2.53860000e+06 1.84790000e+10 -2.15891946e+00 9.95743033e-01
-7.51000000e+05 -1.29760000e+06 2.39220000e+06 2.82320000e+06 1.18060000e+10 -2.09545235e+00 1.01094930e+00
-3.35000000e+05 -1.28300000e+06 2.25810000e+06 2.61860000e+06 1.53020000e+10 -1.82620081e+00 1.03985540e+00
-1.20000000e+04 -1.35050000e+06 2.22300000e+06 2.60110000e+06 1.52290000e+10 -1.57968169e+00 1.02485406e+00
1.37000000e+05 -1.55260000e+06 2.39940000e+06 2.86120000e+06 1.24670000e+10 -1.48278519e+00 9.94706630e-01
3.82000000e+05 -1.57310000e+06 2.17140000e+06 2.70840000e+06 1.37800000e+10 -1.33257472e+00 9.30180702e-01
6.43000000e+05 -1.68300000e+06 2.34780000e+06 2.95940000e+06 1.14090000e+10 -1.20585410e+00 9.16270173e-01
1.16800000e+06 -1.55700000e+06 2.19020000e+06 2.93010000e+06 1.20670000e+10 -9.27192464e-01 8.44264930e-01
1.34300000e+06 -2.07450000e+06 2.37040000e+06 3.42430000e+06 2.62390000e+09 -9.96261678e-01 7.64573227e-01
2.15300000e+06 -1.30820000e+06 2.38610000e+06 3.46990000e+06 1.88810000e+09 -5.46001623e-01 7.58256580e-01
-1.62800000e+06 -1.10530000e+06 2.60060000e+06 3.26110000e+06 8.93150000e+09 -2.54514721e+00 9.23075376e-01
-1.92400000e+06 -2.16740000e+06 1.93160000e+06 3.48290000e+06 6.34160000e+08 -2.29677388e+00 5.87876549e-01
-1.55300000e+06 -1.00240000e+06 2.29760000e+06 2.94880000e+06 1.15370000e+10 -2.56841534e+00 8.93331641e-01
-1.29900000e+06 -1.13840000e+06 2.27350000e+06 2.85520000e+06 1.03260000e+10 -2.42198927e+00 9.21098215e-01
-1.45600000e+06 -1.26970000e+06 2.46850000e+06 3.13460000e+06 4.97810000e+09 -2.42443777e+00 9.06743344e-01
-1.38000000e+06 -9.73700000e+05 2.51330000e+06 3.02800000e+06 1.31610000e+10 -2.52713173e+00 9.79143211e-01
-5.87000000e+05 -8.59100000e+05 2.21000000e+06 2.44270000e+06 1.50970000e+10 -2.17020781e+00 1.13076087e+00
-3.08000000e+05 -9.78000000e+05 2.23640000e+06 2.46020000e+06 1.69120000e+10 -1.87589204e+00 1.14095476e+00
7.60000000e+04 -1.10480000e+06 2.13640000e+06 2.40630000e+06 1.73210000e+10 -1.50211380e+00 1.09262112e+00
2.61000000e+05 -1.33080000e+06 2.28260000e+06 2.65500000e+06 1.49350000e+10 -1.37713177e+00 1.03475323e+00
5.28000000e+05 -1.38920000e+06 2.33980000e+06 2.77190000e+06 1.13570000e+10 -1.20758390e+00 1.00491080e+00
9.02000000e+05 -1.12390000e+06 2.10230000e+06 2.54880000e+06 1.81630000e+10 -8.94494833e-01 9.69882921e-01
7.95000000e+05 -1.38200000e+06 2.23970000e+06 2.74920000e+06 1.38650000e+10 -1.04877174e+00 9.52165721e-01
1.09800000e+06 -1.28060000e+06 2.19540000e+06 2.76860000e+06 1.08480000e+10 -8.62015736e-01 9.15658485e-01
1.03200000e+06 -1.45950000e+06 2.40720000e+06 2.99830000e+06 9.15100000e+09 -9.55326826e-01 9.32068679e-01
1.75000000e+06 -1.66800000e+06 2.41620000e+06 3.41800000e+06 2.46440000e+09 -7.61412127e-01 7.85112309e-01
1.75100000e+06 -1.20480000e+06 2.65850000e+06 3.40370000e+06 3.35950000e+09 -6.02670202e-01 8.96364357e-01
1.99500000e+06 -1.20110000e+06 2.55880000e+06 3.45980000e+06 1.36870000e+09 -5.41929261e-01 8.32446616e-01
-1.65700000e+06 -1.41800000e+06 2.35860000e+06 3.21240000e+06 5.13870000e+09 -2.43376212e+00 8.24513250e-01
-1.87900000e+06 -6.26200000e+05 2.48890000e+06 3.18080000e+06 5.75390000e+09 -2.81990596e+00 8.98632469e-01
-1.58800000e+06 -6.10300000e+05 2.64470000e+06 3.14460000e+06 8.01420000e+09 -2.77467625e+00 9.99182609e-01
-1.59500000e+06 -7.26400000e+05 2.97230000e+06 3.45050000e+06 2.17790000e+09 -2.71423796e+00 1.03804199e+00
-1.25600000e+06 -7.11300000e+05 2.59050000e+06 2.96550000e+06 8.44860000e+09 -2.62630484e+00 1.06244009e+00
-1.29200000e+06 -8.40900000e+05 2.17350000e+06 2.66460000e+06 1.19110000e+10 -2.56461915e+00 9.53929017e-01
-1.07100000e+06 -7.34400000e+05 2.02010000e+06 2.40150000e+06 1.81810000e+10 -2.54051890e+00 9.99466464e-01
-7.62000000e+05 -6.53800000e+05 2.15930000e+06 2.38130000e+06 2.10250000e+10 -2.43246945e+00 1.13556755e+00
-5.58000000e+05 -1.11080000e+06 2.32880000e+06 2.63980000e+06 1.66020000e+10 -2.03631471e+00 1.08048871e+00
7.00000000e+03 -6.59400000e+05 2.12010000e+06 2.22030000e+06 2.22390000e+10 -1.56018101e+00 1.26922504e+00
2.46000000e+05 -8.75200000e+05 2.26970000e+06 2.44500000e+06 1.70860000e+10 -1.29678771e+00 1.18982163e+00
4.29000000e+05 -1.10570000e+06 2.43540000e+06 2.70880000e+06 1.36200000e+10 -1.20068651e+00 1.11763994e+00
3.65000000e+05 -1.09590000e+06 2.16700000e+06 2.45560000e+06 1.83510000e+10 -1.24929217e+00 1.08109358e+00
1.32000000e+06 -8.13300000e+05 2.18020000e+06 2.67530000e+06 1.19490000e+10 -5.52200059e-01 9.52619865e-01
1.32900000e+06 -1.39330000e+06 2.40410000e+06 3.08010000e+06 8.46040000e+09 -8.09013506e-01 8.95507780e-01
1.58900000e+06 -1.20930000e+06 2.42120000e+06 3.13840000e+06 7.60120000e+09 -6.50532313e-01 8.81157573e-01
2.05800000e+06 -9.36800000e+05 2.59120000e+06 3.43910000e+06 2.07950000e+09 -4.27169181e-01 8.53297998e-01
2.31800000e+06 -9.62800000e+05 2.41930000e+06 3.48610000e+06 6.58680000e+08 -3.93675582e-01 7.67008757e-01
-1.66100000e+06 -1.94790000e+06 2.26410000e+06 3.41750000e+06 4.36090000e+09 -2.27686342e+00 7.24153805e-01
-2.21100000e+06 -9.64500000e+05 2.47600000e+06 3.45680000e+06 1.91750000e+09 -2.73025040e+00 7.98441470e-01
-2.11800000e+06 -7.21000000e+05 2.24900000e+06 3.17230000e+06 6.75870000e+09 -2.81348176e+00 7.88007346e-01
-1.07200000e+06 -7.33900000e+05 3.15430000e+06 3.41130000e+06 2.74560000e+09 -2.54127162e+00 1.18014740e+00
-1.13500000e+06 -9.09200000e+05 2.41160000e+06 2.81610000e+06 1.01900000e+10 -2.46620737e+00 1.02818200e+00
-1.19800000e+06 -2.80200000e+05 2.09040000e+06 2.42560000e+06 1.73960000e+10 -2.91183304e+00 1.03882217e+00
-5.48000000e+05 -5.73100000e+05 2.02980000e+06 2.17920000e+06 2.21370000e+10 -2.33380950e+00 1.19835771e+00
-2.48000000e+05 -6.51500000e+05 2.17260000e+06 2.28170000e+06 1.90920000e+10 -1.93451995e+00 1.26030894e+00
-3.22000000e+05 -5.03800000e+05 1.89930000e+06 1.99120000e+06 2.91570000e+10 -2.13950096e+00 1.26579624e+00
-1.00000000e+05 -4.09400000e+05 2.23510000e+06 2.27450000e+06 2.19100000e+10 -1.81036528e+00 1.38439497e+00
1.53000000e+05 -6.42800000e+05 2.35220000e+06 2.44320000e+06 1.95270000e+10 -1.33712325e+00 1.29700892e+00
4.48000000e+05 -6.47800000e+05 2.30840000e+06 2.43900000e+06 1.92260000e+10 -9.65749519e-01 1.24206741e+00
