# ID x y z r p longitude latitude
94874 -2.58700000e+06 -1.91290000e+06 8.95040000e+05 3.33960000e+06 4.80780000e+09 -2.50489209e+00 2.71324944e-01
94888 1.66800000e+06 -1.53030000e+06 4.64390000e+05 2.31080000e+06 2.04980000e+10 -7.42370614e-01 2.02342953e-01
94889 1.96800000e+06 -1.73720000e+06 6.64630000e+05 2.70790000e+06 1.37990000e+10 -7.23187708e-01 2.47974702e-01
94892 -2.90600000e+06 -1.80630000e+06 3.87810000e+05 3.44350000e+06 2.16790000e+09 -2.58545929e+00 1.12860320e-01
94893 -2.67800000e+06 -1.63220000e+06 7.19830000e+05 3.21770000e+06 7.06990000e+09 -2.59422829e+00 2.25618759e-01
94907 1.20800000e+06 -1.02920000e+06 5.15670000e+05 1.66870000e+06 2.78980000e+10 -7.05646348e-01 3.14167672e-01
94915 -2.82200000e+06 -1.38660000e+06 6.57790000e+05 3.21230000e+06 6.35450000e+09 -2.68488602e+00 2.06231053e-01
94931 1.23700000e+06 -9.56700000e+05 3.69370000e+05 1.60680000e+06 3.47780000e+10 -6.58311809e-01 2.31953622e-01
94932 1.39200000e+06 -8.97800000e+05 4.46000000e+05 1.71540000e+06 2.54590000e+10 -5.72831954e-01 2.63019788e-01
94940 -2.57500000e+06 -1.45080000e+06 2.60450000e+05 2.96700000e+06 9.91440000e+09 -2.62850651e+00 8.78954021e-02
94957 1.03700000e+06 -8.89400000e+05 4.23690000e+05 1.43040000e+06 3.92370000e+10 -7.08927970e-01 3.00715694e-01
95055 5.20000000e+05 -1.08700000e+05 5.00320000e+05 7.29750000e+05 5.80470000e+10 -2.06071091e-01 7.55433980e-01
95105 1.06000000e+05 9.54000000e+04 5.41840000e+05 5.60290000e+05 6.05920000e+10 7.32815102e-01 1.31345724e+00
95118 -3.16500000e+06 5.91100000e+05 1.53260000e+04 3.21980000e+06 6.80850000e+09 2.95695826e+00 4.75994095e-03
95154 -4.99000000e+05 6.30400000e+05 3.83620000e+05 8.90820000e+05 5.47320000e+10 2.24037026e+00 4.45198391e-01
95155 -3.10000000e+05 6.33800000e+05 3.97960000e+05 8.10040000e+05 5.61100000e+10 2.02569669e+00 5.13563747e-01
95156 -1.08000000e+05 6.05900000e+05 4.53580000e+05 7.64530000e+05 5.90660000e+10 1.74719099e+00 6.35126724e-01
95172 -2.13900000e+06 1.05030000e+06 6.11410000e+05 2.46010000e+06 1.78830000e+10 2.68515172e+00 2.51162908e-01
95173 -1.83800000e+06 1.07320000e+06 6.13360000e+05 2.21500000e+06 2.12420000e+10 2.61309884e+00 2.80578907e-01
95180 -5.22000000e+05 8.54300000e+05 3.38240000e+05 1.05670000e+06 5.15740000e+10 2.11928417e+00 3.25825380e-01
95181 -4.06000000e+05 7.62800000e+05 4.82500000e+05 9.89700000e+05 5.17400000e+10 2.05990954e+00 5.09248763e-01
95200 -9.52000000e+05 9.93800000e+05 5.43180000e+05 1.47950000e+06 3.90840000e+10 2.33471563e+00 3.75929789e-01
95216 -2.27300000e+06 1.45790000e+06 5.27530000e+05 2.75140000e+06 1.39760000e+10 2.57128759e+00 1.92926056e-01
95319 -1.06300000e+06 2.21640000e+06 6.37270000e+05 2.53940000e+06 1.92500000e+10 2.01799649e+00 2.53664615e-01
95344 8.13000000e+05 2.56930000e+06 4.10540000e+05 2.72600000e+06 1.57300000e+10 1.26433639e+00 1.51176800e-01
95373 3.31000000e+05 -3.31840000e+06 9.12630000e+05 3.45750000e+06 2.80870000e+09 -1.47137831e+00 2.67122013e-01
95374 7.60000000e+04 -3.30280000e+06 9.63230000e+05 3.44120000e+06 1.87570000e+09 -1.54778961e+00 2.83701483e-01
95375 2.65000000e+05 -3.06470000e+06 7.59920000e+05 3.16860000e+06 6.66960000e+09 -1.48454237e+00 2.42189001e-01
95377 -1.23600000e+06 -3.10570000e+06 8.76520000e+05 3.45560000e+06 1.92780000e+09 -1.94955831e+00 2.56453916e-01
95378 -7.65000000e+05 -3.19280000e+06 9.95650000e+05 3.43080000e+06 2.55590000e+09 -1.80596457e+00 2.94445523e-01
95379 -8.61000000e+05 -3.31730000e+06 5.46210000e+05 3.47050000e+06 1.89180000e+09 -1.82474136e+00 1.58043653e-01
95392 -4.12000000e+05 -2.83210000e+06 6.69670000e+05 2.93920000e+06 1.01590000e+10 -1.71525802e+00 2.29859693e-01
95401 -1.29600000e+06 -2.99580000e+06 1.14220000e+06 3.45820000e+06 1.75250000e+09 -1.97909135e+00 3.36608081e-01
95433 1.07400000e+06 -2.08860000e+06 7.41710000e+05 2.46290000e+06 1.44120000e+10 -1.09583750e+00 3.05901674e-01
95434 1.35000000e+06 -2.05330000e+06 9.03400000e+05 2.61810000e+06 2.04120000e+10 -9.89181970e-01 3.52302065e-01
95436 1.60600000e+06 -2.41430000e+06 7.22660000e+05 2.98840000e+06 9.00740000e+09 -9.83807602e-01 2.44242845e-01
95439 -2.18400000e+06 -2.46180000e+06 1.17210000e+06 3.49340000e+06 9.78320000e+08 -2.29646966e+00 3.42155482e-01
95458 2.32800000e+06 -2.17840000e+06 1.20450000e+06 3.40820000e+06 3.34530000e+09 -7.52213120e-01 3.61216358e-01
95460 -2.26400000e+06 -1.99580000e+06 1.40270000e+06 3.32810000e+06 5.53840000e+09 -2.41907220e+00 4.35067606e-01
95476 1.10500000e+06 -1.78470000e+06 6.93900000e+05 2.21080000e+06 2.22350000e+10 -1.01641360e+00 3.19264468e-01
95477 1.40400000e+06 -1.80420000e+06 7.97760000e+05 2.42130000e+06 1.91420000e+10 -9.09499953e-01 3.35748429e-01
95478 1.69400000e+06 -1.68300000e+06 6.96620000e+05 2.48740000e+06 1.49490000e+10 -7.82140846e-01 2.83856089e-01
95498 1.14500000e+06 -1.47730000e+06 6.03610000e+05 1.96410000e+06 2.96570000e+10 -9.11447141e-01 3.12376948e-01
95506 -2.54400000e+06 -1.38000000e+06 7.79140000e+05 2.99720000e+06 7.80400000e+09 -2.64456227e+00 2.62976594e-01
95522 1.69700000e+06 -1.41090000e+06 9.13450000e+05 2.38850000e+06 2.12130000e+10 -6.93601155e-01 3.92432009e-01
95527 -2.82600000e+06 -1.77190000e+06 9.25440000e+05 3.46160000e+06 9.81030000e+08 -2.58155694e+00 2.70636249e-01
95549 -3.06300000e+06 -1.16750000e+06 6.57110000e+05 3.34320000e+06 4.15260000e+09 -2.77743043e+00 1.97839269e-01
95550 -2.63300000e+06 -1.25720000e+06 5.18130000e+05 2.96340000e+06 9.26540000e+09 -2.69612430e+00 1.75746397e-01
95566 1.08000000e+06 -8.77900000e+05 6.27400000e+05 1.52670000e+06 3.92400000e+10 -6.82539608e-01 4.23497769e-01
95588 6.53000000e+05 -5.92200000e+05 5.85890000e+05 1.05850000e+06 5.01700000e+10 -7.36609414e-01 5.86572467e-01
95615 5.88000000e+05 -4.16000000e+05 5.87350000e+05 9.29400000e+05 5.56850000e+10 -6.15730472e-01 6.84088493e-01
95628 -2.23000000e+06 -2.39400000e+05 9.47550000e+05 2.43480000e+06 1.84880000e+10 -3.03464798e+00 3.99729891e-01
95641 4.55000000e+05 -2.52300000e+05 6.26890000e+05 8.14660000e+05 5.73280000e+10 -5.06295742e-01 8.78075425e-01
95667 3.81000000e+05 -6.92000000e+04 6.92650000e+05 7.93540000e+05 5.78970000e+10 -1.79668717e-01 1.06103470e+00
95715 1.09000000e+05 1.21400000e+05 7.61970000e+05 7.79240000e+05 5.65390000e+10 8.39165735e-01 1.35986994e+00
95738 -2.88000000e+05 4.14500000e+05 6.47470000e+05 8.20960000e+05 5.60290000e+10 2.17803261e+00 9.08649628e-01
95741 1.71000000e+05 2.63800000e+05 6.26010000e+05 7.00510000e+05 5.97690000e+10 9.95674606e-01 1.10541145e+00
95750 -3.03100000e+06 9.33100000e+05 1.40390000e+06 3.46820000e+06 2.05340000e+09 2.84294767e+00 4.16751471e-01
95751 -3.12200000e+06 6.57600000e+05 5.58230000e+05 3.23900000e+06 7.31300000e+09 2.93399312e+00 1.73211222e-01
95763 -2.23000000e+05 5.94400000e+05 5.87850000e+05 8.65220000e+05 5.71180000e+10 1.92971448e+00 7.46975394e-01
95780 -2.03100000e+06 1.04360000e+06 8.45170000e+05 2.43480000e+06 1.72160000e+10 2.66693797e+00 3.54499376e-01
95810 -7.11000000e+05 9.44200000e+05 4.46070000e+05 1.26330000e+06 4.51320000e+10 2.21622643e+00 3.60881433e-01
95812 -5.43000000e+05 9.48800000e+05 5.30510000e+05 1.21510000e+06 4.59540000e+10 2.09060051e+00 4.51813536e-01
95831 -1.82500000e+06 1.31160000e+06 3.61420000e+05 2.27630000e+06 2.13240000e+10 2.51843623e+00 1.59449998e-01
95879 -1.52200000e+06 1.66520000e+06 8.41150000e+05 2.40770000e+06 1.91860000e+10 2.31129497e+00 3.56886172e-01
95897 -2.52300000e+06 1.95800000e+06 1.40460000e+06 3.48890000e+06 9.84580000e+08 2.48162053e+00 4.14345690e-01
95992 -3.00000000e+05 -3.08400000e+06 7.23730000e+05 3.18200000e+06 7.30010000e+09 -1.66776749e+00 2.29453112e-01
95993 4.53000000e+05 -3.42420000e+06 4.16710000e+05 3.47910000e+06 1.88920000e+09 -1.43926643e+00 1.20063479e-01
95999 -8.13000000e+05 -2.72850000e+06 1.90690000e+06 3.42660000e+06 2.09510000e+09 -1.86038595e+00 5.90166243e-01
96006 5.42000000e+05 -3.27550000e+06 1.13300000e+06 3.50800000e+06 1.30540000e+09 -1.40681130e+00 3.28872389e-01
96007 1.45800000e+06 -3.13880000e+06 3.84940000e+05 3.48220000e+06 1.55330000e+09 -1.13594266e+00 1.10771452e-01
96012 -1.05200000e+06 -3.09510000e+06 1.07810000e+06 3.44220000e+06 2.96590000e+09 -1.89843810e+00 3.18561605e-01
96014 7.50000000e+04 -2.73370000e+06 9.94790000e+05 2.91000000e+06 9.06320000e+09 -1.54336786e+00 3.48887170e-01
96037 -2.16600000e+06 -2.62740000e+06 7.58470000e+05 3.48860000e+06 1.10750000e+09 -2.26023278e+00 2.19164170e-01
96049 4.25000000e+05 -1.91650000e+06 1.03520000e+06 2.21930000e+06 1.98090000e+10 -1.35256941e+00 4.85276988e-01
96051 1.10000000e+06 -2.19880000e+06 1.00140000e+06 2.65470000e+06 1.16340000e+10 -1.10693044e+00 3.86790282e-01
96052 1.36300000e+06 -2.27950000e+06 1.09930000e+06 2.87440000e+06 1.06010000e+10 -1.03189428e+00 3.92441053e-01
96054 1.98600000e+06 -2.29580000e+06 1.13180000e+06 3.23970000e+06 7.38250000e+09 -8.57625054e-01 3.56880864e-01
96057 -2.27100000e+06 -2.21140000e+06 1.08100000e+06 3.34910000e+06 5.29170000e+09 -2.36949016e+00 3.28658142e-01
96075 -2.31400000e+06 -2.10820000e+06 7.85550000e+05 3.22740000e+06 6.22630000e+09 -2.40269886e+00 2.45870008e-01
96088 7.34000000e+05 -1.53830000e+06 9.68200000e+05 1.96020000e+06 2.99660000e+10 -1.12559516e+00 5.16602880e-01
96091 1.56400000e+06 -1.64190000e+06 9.52600000e+05 2.45950000e+06 1.60070000e+10 -8.09692332e-01 3.97716943e-01
96095 -2.49400000e+06 -1.67390000e+06 9.61510000e+05 3.15380000e+06 6.83800000e+09 -2.55047828e+00 3.09805588e-01
96109 8.23000000e+05 -1.35530000e+06 5.86210000e+05 1.69050000e+06 2.57600000e+10 -1.02506618e+00 3.54122267e-01
96110 1.30100000e+06 -1.28740000e+06 7.00780000e+05 1.95990000e+06 3.05980000e+10 -7.80144001e-01 3.65652848e-01
96116 -2.50100000e+06 -1.64180000e+06 1.79070000e+06 3.48670000e+06 7.63890000e+08 -2.56069133e+00 5.39352102e-01
96117 -2.61600000e+06 -1.99690000e+06 1.19290000e+06 3.50060000e+06 1.17750000e+09 -2.48960785e+00 3.47735961e-01
96131 1.52000000e+06 -1.15330000e+06 8.07640000e+05 2.07190000e+06 2.70930000e+10 -6.49077629e-01 4.00421416e-01
96150 6.41000000e+05 -1.08310000e+06 7.67760000e+05 1.47430000e+06 3.78780000e+10 -1.03641341e+00 5.47743755e-01
96154 1.80300000e+06 -1.18110000e+06 8.19960000e+05 2.30610000e+06 1.97130000e+10 -5.79934527e-01 3.63514582e-01
96200 1.02600000e+06 -7.71000000e+05 7.97910000e+05 1.51120000e+06 3.68510000e+10 -6.44436125e-01 5.56240997e-01
96209 -2.45400000e+06 -6.23400000e+05 9.49400000e+05 2.70410000e+06 1.31420000e+10 -2.89282069e+00 3.58741879e-01
96237 -2.13800000e+06 -2.54600000e+05 1.21200000e+06 2.47080000e+06 1.45150000e+10 -3.02306756e+00 5.12697141e-01
96247 4.27000000e+05 -2.22300000e+05 8.23880000e+05 9.54210000e+05 5.44460000e+10 -4.79998470e-01 1.04200172e+00
96274 2.74000000e+05 -1.40100000e+05 8.85320000e+05 9.37280000e+05 5.28830000e+10 -4.72657683e-01 1.23626104e+00
96332 -3.05400000e+06 2.07000000e+05 1.41540000e+06 3.37240000e+06 4.72540000e+09 3.07391620e+00 4.33115991e-01
96341 -8.40000000e+04 4.13200000e+05 7.69110000e+05 8.77110000e+05 5.63460000e+10 1.77135467e+00 1.06930863e+00
96358 -1.83400000e+06 6.41600000e+05 1.10200000e+06 2.23370000e+06 2.01730000e+10 2.80506357e+00 5.15939001e-01
96429 -2.36600000e+06 1.34360000e+06 1.05820000e+06 2.91940000e+06 1.09330000e+10 2.62512701e+00 3.70918627e-01
96449 -2.38500000e+06 1.66780000e+06 1.18760000e+06 3.14330000e+06 5.99280000e+09 2.53134523e+00 3.87440091e-01
96567 -3.85000000e+05 -3.10450000e+06 1.45710000e+06 3.45100000e+06 2.62790000e+09 -1.69417991e+00 4.35898928e-01
96570 8.10000000e+05 -3.01940000e+06 1.34130000e+06 3.40170000e+06 3.19290000e+09 -1.30870211e+00 4.05309114e-01
96573 -1.24300000e+06 -2.70030000e+06 1.22120000e+06 3.21370000e+06 6.61330000e+09 -2.00219851e+00 3.89794278e-01
96581 5.62000000e+05 -3.12410000e+06 1.33050000e+06 3.44180000e+06 2.05000000e+09 -1.39280819e+00 3.96910619e-01
96584 -2.02800000e+06 -2.18830000e+06 1.26110000e+06 3.23910000e+06 7.83400000e+09 -2.31819368e+00 3.99911193e-01
96596 1.49400000e+06 -2.41490000e+06 1.33630000e+06 3.13840000e+06 6.71880000e+09 -1.01676972e+00 4.39835040e-01
96599 -2.23800000e+06 -2.32470000e+06 1.38320000e+06 3.51080000e+06 5.57350000e+08 -2.33719487e+00 4.04962482e-01
96612 1.31400000e+06 -2.19050000e+06 1.38550000e+06 2.90590000e+06 1.14650000e+10 -1.03047753e+00 4.96997685e-01
96613 1.79800000e+06 -2.26540000e+06 1.34720000e+06 3.19060000e+06 6.34470000e+09 -8.99921665e-01 4.35915353e-01
96614 1.62200000e+06 -2.68590000e+06 1.20090000e+06 3.35960000e+06 4.00820000e+09 -1.02751821e+00 3.65539571e-01
96617 -2.06100000e+06 -2.09550000e+06 9.35220000e+05 3.08440000e+06 7.91460000e+09 -2.34789443e+00 3.08059123e-01
96627 8.31000000e+05 -1.67870000e+06 1.18280000e+06 2.21530000e+06 2.10770000e+10 -1.11113590e+00 5.63233683e-01
96630 1.91000000e+06 -1.99450000e+06 1.26020000e+06 3.03550000e+06 8.67410000e+09 -8.07036481e-01 4.28112085e-01
96644 1.32700000e+06 -1.70560000e+06 1.08530000e+06 2.41820000e+06 1.47450000e+10 -9.09598933e-01 4.65427530e-01
96648 -2.09000000e+06 -2.16460000e+06 1.55700000e+06 3.38790000e+06 3.62370000e+09 -2.33866232e+00 4.77518557e-01
96649 -2.17100000e+06 -1.72470000e+06 1.37240000e+06 3.09370000e+06 9.28500000e+09 -2.47025942e+00 4.59624056e-01
96663 1.23700000e+06 -1.41370000e+06 1.13790000e+06 2.19620000e+06 1.76400000e+10 -8.51961319e-01 5.44654030e-01
96665 1.55600000e+06 -1.68330000e+06 1.27440000e+06 2.62270000e+06 1.57540000e+10 -8.24676565e-01 5.07405723e-01
96685 1.30200000e+06 -1.15310000e+06 9.77210000e+05 1.99490000e+06 2.79910000e+10 -7.24823102e-01 5.11922423e-01
96686 1.55300000e+06 -1.20770000e+06 1.06340000e+06 2.23630000e+06 2.38270000e+10 -6.60967381e-01 4.95552312e-01
96717 -2.56800000e+06 -1.22430000e+06 1.04980000e+06 3.03240000e+06 1.02350000e+10 -2.69671554e+00 3.53511649e-01
96730 8.82000000e+05 -8.14800000e+05 9.12710000e+05 1.50830000e+06 3.71500000e+10 -7.45814889e-01 6.49922836e-01
96731 1.35800000e+06 -7.24400000e+05 7.80550000e+05 1.72570000e+06 2.46930000e+10 -4.90033764e-01 4.69352845e-01
96764 -2.61200000e+06 -1.09650000e+06 7.87360000e+05 2.94020000e+06 9.77840000e+09 -2.74414041e+00 2.71099879e-01
96780 6.73000000e+05 -4.87600000e+05 9.78610000e+05 1.28390000e+06 4.61630000e+10 -6.26991586e-01 8.66730636e-01
96792 -2.19100000e+06 -3.15000000e+05 1.50850000e+06 2.67870000e+06 1.55340000e+10 -2.99880114e+00 5.98188318e-01
96812 -2.44000000e+06 -2.95300000e+05 1.39780000e+06 2.82750000e+06 1.21210000e+10 -3.02115380e+00 5.17097237e-01
96813 -1.95800000e+06 -1.87900000e+05 1.44390000e+06 2.44000000e+06 1.85880000e+10 -3.04592036e+00 6.33243256e-01
96820 1.00000000e+03 -7.14000000e+04 1.03390000e+06 1.03630000e+06 5.29940000e+10 -1.55679164e+00 1.50272539e+00
96833 -2.80100000e+06 2.20600000e+05 1.23880000e+06 3.07060000e+06 9.66820000e+09 3.06299730e+00 4.15272262e-01
96842 1.95000000e+05 -2.31000000e+04 1.03250000e+06 1.05100000e+06 5.24280000e+10 -1.17912029e-01 1.38289121e+00
96854 -3.33900000e+06 2.22300000e+05 9.83310000e+05 3.48790000e+06 1.53210000e+09 3.07511394e+00 2.85795062e-01
96866 -8.10000000e+04 2.34400000e+05 8.76430000e+05 9.10840000e+05 5.60780000e+10 1.90351303e+00 1.29504786e+00
96867 8.70000000e+04 1.42900000e+05 9.50750000e+05 9.65360000e+05 5.26100000e+10 1.02391869e+00 1.39659771e+00
96878 -3.11900000e+06 6.69700000e+05 1.40040000e+06 3.48390000e+06 2.44110000e+09 2.93008772e+00 4.13660004e-01
96882 -1.89100000e+06 3.98200000e+05 1.13030000e+06 2.23870000e+06 2.34240000e+10 2.93404846e+00 5.29255952e-01
96887 -3.73000000e+05 4.44500000e+05 1.01880000e+06 1.17240000e+06 4.97630000e+10 2.26895471e+00 1.05315086e+00
96888 -2.28000000e+05 2.89600000e+05 1.04810000e+06 1.11100000e+06 4.93050000e+10 2.23774082e+00 1.23268954e+00
96909 -1.05800000e+06 7.55100000e+05 1.05810000e+06 1.67600000e+06 2.79090000e+10 2.52172773e+00 6.83260022e-01
96912 -5.19000000e+05 5.97500000e+05 9.74690000e+05 1.25550000e+06 4.27350000e+10 2.28600100e+00 8.88832090e-01
96935 -8.40000000e+05 7.74000000e+05 9.71160000e+05 1.49930000e+06 3.82560000e+10 2.39706391e+00 7.04617256e-01
96952 -2.09300000e+06 1.29220000e+06 1.04050000e+06 2.67080000e+06 1.66620000e+10 2.58848348e+00 4.00179477e-01
96953 -1.89000000e+06 1.09440000e+06 1.08630000e+06 2.43920000e+06 1.78500000e+10 2.61672180e+00 4.61566173e-01
96972 -2.49100000e+06 1.42570000e+06 1.29840000e+06 3.15020000e+06 7.97550000e+09 2.62175941e+00 4.24828252e-01
96975 -1.97100000e+06 1.31610000e+06 1.28160000e+06 2.69430000e+06 1.19390000e+10 2.55285279e+00 4.95726543e-01
96996 -2.18100000e+06 1.79560000e+06 1.42260000e+06 3.16300000e+06 7.13140000e+09 2.45280971e+00 4.66499837e-01
97114 8.50000000e+04 -3.27690000e+06 6.88760000e+05 3.34960000e+06 4.36000000e+09 -1.54486299e+00 2.07101854e-01
97121 -9.24000000e+05 -2.93500000e+06 1.49440000e+06 3.42070000e+06 2.16000000e+09 -1.87579441e+00 4.52115713e-01
97129 -1.49700000e+06 -2.84130000e+06 1.06810000e+06 3.38450000e+06 4.45110000e+09 -2.05570932e+00 3.21073895e-01
97132 -9.05000000e+05 -2.55310000e+06 2.14800000e+06 3.45700000e+06 2.04740000e+09 -1.91144869e+00 6.70461928e-01
97140 1.16400000e+06 -2.42520000e+06 1.79350000e+06 3.23310000e+06 5.64230000e+09 -1.12330852e+00 5.88039330e-01
97144 -1.76400000e+06 -2.15690000e+06 1.42010000e+06 3.12740000e+06 6.86730000e+09 -2.25632130e+00 4.71343013e-01
97154 1.08900000e+06 -2.26390000e+06 1.53810000e+06 2.94560000e+06 9.02740000e+09 -1.12244093e+00 5.49391837e-01
97171 1.10000000e+06 -1.98220000e+06 1.47440000e+06 2.70420000e+06 1.22480000e+10 -1.06416912e+00 5.76658622e-01
97172 1.57100000e+06 -2.17770000e+06 1.49680000e+06 3.07420000e+06 9.94460000e+09 -9.45849682e-01 5.08526695e-01
97176 -2.10400000e+06 -1.92980000e+06 1.16650000e+06 3.08410000e+06 9.34890000e+09 -2.39935276e+00 3.87883806e-01
97187 2.51000000e+05 -1.52800000e+06 1.26420000e+06 1.99900000e+06 2.72640000e+10 -1.40798335e+00 6.84668437e-01
97192 1.38800000e+06 -1.89120000e+06 1.37260000e+06 2.71790000e+06 9.54600000e+09 -9.37662489e-01 5.29407755e-01
97197 -2.31800000e+06 -1.57490000e+06 2.00200000e+06 3.44400000e+06 2.64280000e+09 -2.54481140e+00 6.20326441e-01
97209 7.06000000e+05 -1.40070000e+06 1.23340000e+06 1.99540000e+06 2.75650000e+10 -1.10392697e+00 6.66350982e-01
97210 8.78000000e+05 -1.19810000e+06 1.31790000e+06 1.98570000e+06 2.99840000e+10 -9.38376850e-01 7.25748384e-01
97211 1.15300000e+06 -1.29090000e+06 1.39530000e+06 2.22320000e+06 2.17190000e+10 -8.41764596e-01 6.78478028e-01
97213 1.50800000e+06 -1.67270000e+06 1.54510000e+06 2.73120000e+06 1.49610000e+10 -8.37133012e-01 6.01308604e-01
97214 1.78500000e+06 -1.73350000e+06 1.59230000e+06 2.95410000e+06 1.05930000e+10 -7.70762289e-01 5.69265556e-01
97230 1.09700000e+06 -1.16770000e+06 1.15850000e+06 1.97710000e+06 3.09290000e+10 -8.16606291e-01 6.26063293e-01
97235 -2.31700000e+06 -1.43250000e+06 1.72440000e+06 3.22400000e+06 4.16770000e+09 -2.58785740e+00 5.64346217e-01
97265 7.59000000e+05 -7.82800000e+05 1.05920000e+06 1.52010000e+06 3.72390000e+10 -8.00833440e-01 7.70921173e-01
97268 1.45600000e+06 -7.42200000e+05 1.16880000e+06 2.00920000e+06 2.88010000e+10 -4.71419331e-01 6.20846708e-01
97285 6.23000000e+05 -6.62700000e+05 1.08330000e+06 1.41450000e+06 3.79460000e+10 -8.16266476e-01 8.72367870e-01
97337 -2.53500000e+06 -7.25000000e+05 1.73760000e+06 3.15770000e+06 7.44440000e+09 -2.86303251e+00 5.82692273e-01
97348 1.10000000e+05 -1.37500000e+05 1.18140000e+06 1.19440000e+06 4.77490000e+10 -8.96055385e-01 1.42312150e+00
97369 -1.00000000e+05 1.98000000e+04 1.17930000e+06 1.18370000e+06 4.69530000e+10 2.94612091e+00 1.48454712e+00
97388 -6.49000000e+05 2.93300000e+05 1.21200000e+06 1.40570000e+06 3.90180000e+10 2.71713819e+00 1.03960437e+00
97409 -2.13700000e+06 4.51900000e+05 1.29440000e+06 2.53900000e+06 1.88930000e+10 2.93319807e+00 5.34960444e-01
97411 -1.05400000e+06 5.61800000e+05 1.15110000e+06 1.65880000e+06 2.79520000e+10 2.65188158e+00 7.66940276e-01
97413 -7.42000000e+05 4.53700000e+05 1.17840000e+06 1.46460000e+06 3.92970000e+10 2.59279252e+00 9.34981822e-01
97436 -1.56100000e+06 8.76000000e+05 1.34050000e+06 2.23630000e+06 2.08290000e+10 2.63020745e+00 6.42785833e-01
97439 -6.23000000e+05 6.31200000e+05 1.17820000e+06 1.47470000e+06 3.86590000e+10 2.34965655e+00 9.25534214e-01
97455 -2.87000000e+06 6.67100000e+05 1.54820000e+06 3.32850000e+06 4.31230000e+09 2.91320902e+00 4.83786479e-01
97456 -2.35600000e+06 9.58200000e+05 1.34680000e+06 2.87800000e+06 1.14210000e+10 2.75531840e+00 4.86985389e-01
97482 -1.27100000e+06 1.12800000e+06 1.20050000e+06 2.08060000e+06 2.70060000e+10 2.41573221e+00 6.15047135e-01
97500 -1.88000000e+06 1.48440000e+06 1.73670000e+06 2.95870000e+06 9.14930000e+09 2.47324115e+00 6.27324493e-01
97502 -1.27200000e+06 1.27580000e+06 1.42880000e+06 2.29940000e+06 2.03530000e+10 2.35470301e+00 6.70502132e-01
97519 -2.10300000e+06 1.35610000e+06 1.52810000e+06 2.93200000e+06 1.15360000e+10 2.56885291e+00 5.48233093e-01
97620 2.75000000e+05 -2.93820000e+06 1.77630000e+06 3.44440000e+06 2.98990000e+09 -1.47747348e+00 5.41832238e-01
97622 -1.01300000e+06 -2.78260000e+06 1.73700000e+06 3.43310000e+06 1.79830000e+09 -1.91993086e+00 5.30490765e-01
97628 1.96000000e+05 -3.12070000e+06 1.43570000e+06 3.44070000e+06 2.05830000e+09 -1.50807229e+00 4.30438938e-01
97631 -1.08700000e+06 -2.61020000e+06 1.96310000e+06 3.44210000e+06 2.41010000e+09 -1.96539701e+00 6.06895911e-01
97643 -1.41500000e+06 -2.82720000e+06 1.39300000e+06 3.45480000e+06 1.72660000e+09 -2.03484001e+00 4.15018797e-01
97644 -1.65300000e+06 -1.88490000e+06 1.47810000e+06 2.91030000e+06 9.59070000e+09 -2.29074076e+00 5.32728685e-01
97671 8.57000000e+05 -1.66000000e+06 1.69440000e+06 2.52210000e+06 2.03430000e+10 -1.09422150e+00 7.36664632e-01
97690 9.79000000e+05 -1.71320000e+06 1.47650000e+06 2.46440000e+06 1.96150000e+10 -1.05163764e+00 6.42416093e-01
97698 -2.08800000e+06 -1.62250000e+06 1.77370000e+06 3.18400000e+06 6.70360000e+09 -2.48099725e+00 5.90849352e-01
97713 1.59600000e+06 -1.69870000e+06 1.82570000e+06 2.96070000e+06 1.05880000e+10 -8.16559349e-01 6.64473471e-01
97716 -1.48000000e+06 -2.18220000e+06 2.25020000e+06 3.46640000e+06 2.32530000e+08 -2.16675113e+00 7.06461310e-01
97751 8.85000000e+05 -7.55000000e+05 1.21990000e+06 1.68560000e+06 2.58820000e+10 -7.06295274e-01 8.09175674e-01
97754 1.46900000e+06 -1.16940000e+06 1.56350000e+06 2.44330000e+06 1.55810000e+10 -6.72328823e-01 6.94385347e-01
97759 -2.59300000e+06 -1.44790000e+06 1.60840000e+06 3.37740000e+06 3.23050000e+09 -2.63233236e+00 4.96355844e-01
97775 1.21700000e+06 -7.59400000e+05 1.33600000e+06 1.96030000e+06 3.22660000e+10 -5.57875160e-01 7.49849096e-01
97847 -1.77900000e+06 -7.29000000e+04 1.66230000e+06 2.43580000e+06 1.64150000e+10 -3.10063749e+00 7.51102719e-01
97856 1.90000000e+04 -1.86900000e+05 1.33130000e+06 1.34450000e+06 4.24330000e+10 -1.46948573e+00 1.43055451e+00
97889 -2.90000000e+06 7.68800000e+05 1.82300000e+06 3.51060000e+06 0.00000000e+00 2.88245027e+00 5.46013450e-01
97897 -3.96000000e+05 1.37800000e+05 1.40360000e+06 1.46490000e+06 3.78650000e+10 2.80671870e+00 1.28048268e+00
97914 -2.41300000e+06 6.82400000e+05 1.61180000e+06 2.98090000e+06 9.68820000e+09 2.86598802e+00 5.71279931e-01
97918 -7.88000000e+05 5.15900000e+05 1.39510000e+06 1.68320000e+06 2.66550000e+10 2.56192368e+00 9.77027452e-01
